uid,lat,lng,datetime,trip_id,call_type
20000042,41.166765,-8.6814,2013-07-21 12:27:23,1374419663620000042,B
20000042,41.167179,-8.683866,2013-07-21 12:27:38,1374419663620000042,B
20000042,41.167575,-8.686431,2013-07-21 12:27:53,1374419663620000042,B
20000042,41.168205,-8.688069,2013-07-21 12:28:08,1374419663620000042,B
20000042,41.168574,-8.688024,2013-07-21 12:28:23,1374419663620000042,B
20000042,41.169294,-8.68743,2013-07-21 12:28:38,1374419663620000042,B
20000042,41.17068,-8.687016,2013-07-21 12:28:53,1374419663620000042,B
20000042,41.17176,-8.687637,2013-07-21 12:29:08,1374419663620000042,B
20000042,41.172768,-8.688312,2013-07-21 12:29:23,1374419663620000042,B
20000042,41.173605,-8.688456,2013-07-21 12:29:38,1374419663620000042,B
20000042,41.173398,-8.689167,2013-07-21 12:29:53,1374419663620000042,B
20000042,41.172849,-8.688492,2013-07-21 12:30:08,1374419663620000042,B
20000042,41.171616,-8.687619,2013-07-21 12:30:23,1374419663620000042,B
20000042,41.170014,-8.687034,2013-07-21 12:30:38,1374419663620000042,B
20000042,41.168754,-8.687853,2013-07-21 12:30:53,1374419663620000042,B
20000042,41.168565,-8.688024,2013-07-21 12:31:08,1374419663620000042,B
20000042,41.168034,-8.689284,2013-07-21 12:31:23,1374419663620000042,B
20000042,41.16717,-8.688195,2013-07-21 12:31:38,1374419663620000042,B
20000042,41.165559,-8.687304,2013-07-21 12:31:53,1374419663620000042,B
20000042,41.164695,-8.686818,2013-07-21 12:32:08,1374419663620000042,B
20000042,41.164515,-8.686728,2013-07-21 12:32:23,1374419663620000042,B
20000042,41.163156,-8.685954,2013-07-21 12:32:38,1374419663620000042,B
20000042,41.161446,-8.684991,2013-07-21 12:32:53,1374419663620000042,B
20000042,41.159817,-8.684073,2013-07-21 12:33:08,1374419663620000042,B
20000042,41.15871,-8.683254,2013-07-21 12:33:23,1374419663620000042,B
20000042,41.158242,-8.682849,2013-07-21 12:33:38,1374419663620000042,B
20000042,41.157378,-8.682129,2013-07-21 12:33:53,1374419663620000042,B
20000042,41.156325,-8.681238,2013-07-21 12:34:08,1374419663620000042,B
20000042,41.156046,-8.680995,2013-07-21 12:34:23,1374419663620000042,B
20000042,41.156208,-8.68041,2013-07-21 12:34:38,1374419663620000042,B
20000042,41.156622,-8.679735,2013-07-21 12:34:53,1374419663620000042,B
20000042,41.156811,-8.67933,2013-07-21 12:35:08,1374419663620000042,B
20000042,41.157108,-8.678853,2013-07-21 12:35:23,1374419663620000042,B
20000042,41.15673,-8.677791,2013-07-21 12:35:38,1374419663620000042,B
20000042,41.155011,-8.676342,2013-07-21 12:35:53,1374419663620000042,B
20000042,41.154912,-8.675181,2013-07-21 12:36:08,1374419663620000042,B
20000042,41.154363,-8.674632,2013-07-21 12:36:23,1374419663620000042,B
20000042,41.154354,-8.674641,2013-07-21 12:36:38,1374419663620000042,B
20000042,41.154399,-8.674002,2013-07-21 12:36:53,1374419663620000042,B
20000042,41.15475,-8.67267,2013-07-21 12:37:08,1374419663620000042,B
20000042,41.153652,-8.671194,2013-07-21 12:37:23,1374419663620000042,B
20000042,41.152284,-8.669232,2013-07-21 12:37:38,1374419663620000042,B
20000042,41.151654,-8.667999,2013-07-21 12:37:53,1374419663620000042,B
20000042,41.151213,-8.666838,2013-07-21 12:38:08,1374419663620000042,B
20000042,41.150556,-8.664165,2013-07-21 12:38:23,1374419663620000042,B
20000042,41.150412,-8.661438,2013-07-21 12:38:38,1374419663620000042,B
20000042,41.150745,-8.658612,2013-07-21 12:38:53,1374419663620000042,B
20000042,41.151726,-8.655876,2013-07-21 12:39:08,1374419663620000042,B
20000042,41.152086,-8.653113,2013-07-21 12:39:23,1374419663620000042,B
20000042,41.152806,-8.65116,2013-07-21 12:39:38,1374419663620000042,B
20000042,41.153904,-8.649666,2013-07-21 12:39:53,1374419663620000042,B
20000042,41.154138,-8.64855,2013-07-21 12:40:08,1374419663620000042,B
20000042,41.15421,-8.648586,2013-07-21 12:40:23,1374419663620000042,B
20000042,41.154237,-8.648577,2013-07-21 12:40:38,1374419663620000042,B
20000042,41.154192,-8.646678,2013-07-21 12:40:53,1374419663620000042,B
20000042,41.154345,-8.643618,2013-07-21 12:41:08,1374419663620000042,B
20000042,41.153571,-8.640891,2013-07-21 12:41:23,1374419663620000042,B
20000042,41.152869,-8.637849,2013-07-21 12:41:38,1374419663620000042,B
20000042,41.152392,-8.634879,2013-07-21 12:41:53,1374419663620000042,B
20000042,41.152671,-8.632638,2013-07-21 12:42:08,1374419663620000042,B
20000042,41.15259,-8.631423,2013-07-21 12:42:23,1374419663620000042,B
20000042,41.152473,-8.629227,2013-07-21 12:42:38,1374419663620000042,B
20000042,41.152401,-8.627004,2013-07-21 12:42:53,1374419663620000042,B
20000042,41.151843,-8.625969,2013-07-21 12:43:08,1374419663620000042,B
20000042,41.150151,-8.625816,2013-07-21 12:43:23,1374419663620000042,B
20000042,41.149125,-8.625546,2013-07-21 12:43:38,1374419663620000042,B
20000042,41.148153,-8.624385,2013-07-21 12:43:53,1374419663620000042,B
20000042,41.147667,-8.622639,2013-07-21 12:44:08,1374419663620000042,B
20000042,41.147325,-8.620695,2013-07-21 12:44:23,1374419663620000042,B
20000042,41.146272,-8.620227,2013-07-21 12:44:38,1374419663620000042,B
20000042,41.146173,-8.619075,2013-07-21 12:44:53,1374419663620000042,B
20000042,41.146101,-8.617671,2013-07-21 12:45:08,1374419663620000042,B
20000042,41.144823,-8.617212,2013-07-21 12:45:23,1374419663620000042,B
20000042,41.145417,-8.615727,2013-07-21 12:45:38,1374419663620000042,B
20000042,41.145786,-8.6148,2013-07-21 12:45:53,1374419663620000042,B
20000042,41.145831,-8.614692,2013-07-21 12:46:08,1374419663620000042,B
20000042,41.14602,-8.614017,2013-07-21 12:46:23,1374419663620000042,B
20000042,41.14584,-8.61336,2013-07-21 12:46:38,1374419663620000042,B
20000042,41.145984,-8.612712,2013-07-21 12:46:53,1374419663620000042,B
20000042,41.14602,-8.612037,2013-07-21 12:47:08,1374419663620000042,B
20000042,41.146128,-8.611974,2013-07-21 12:47:23,1374419663620000042,B
20000042,41.146137,-8.611866,2013-07-21 12:47:38,1374419663620000042,B
20000042,41.146155,-8.611839,2013-07-21 12:47:53,1374419663620000042,B
20000042,41.146164,-8.611839,2013-07-21 12:48:08,1374419663620000042,B
20000042,41.146173,-8.611839,2013-07-21 12:48:23,1374419663620000042,B
20000042,41.146074,-8.61183,2013-07-21 12:48:38,1374419663620000042,B
20000042,41.146038,-8.611524,2013-07-21 12:48:53,1374419663620000042,B
20000042,41.146074,-8.611506,2013-07-21 12:49:08,1374419663620000042,B
20000042,41.146056,-8.611542,2013-07-21 12:49:23,1374419663620000042,B
20000042,41.146083,-8.611002,2013-07-21 12:49:38,1374419663620000042,B
20000042,41.145678,-8.610831,2013-07-21 12:49:53,1374419663620000042,B
20000042,41.14557,-8.610741,2013-07-21 12:50:08,1374419663620000042,B
20000042,41.145579,-8.610705,2013-07-21 12:50:23,1374419663620000042,B
20000042,41.14557,-8.610696,2013-07-21 12:50:38,1374419663620000042,B
20000042,41.145138,-8.610912,2013-07-21 12:50:53,1374419663620000042,B
20000042,41.144598,-8.61174,2013-07-21 12:51:08,1374419663620000042,B
20000042,41.144238,-8.612109,2013-07-21 12:51:23,1374419663620000042,B
20000042,41.14386,-8.612721,2013-07-21 12:51:38,1374419663620000042,B
20000042,41.143302,-8.61345,2013-07-21 12:51:53,1374419663620000042,B
20000042,41.142708,-8.614224,2013-07-21 12:52:08,1374419663620000042,B
20000042,41.142348,-8.614125,2013-07-21 12:52:23,1374419663620000042,B
20000042,41.141484,-8.613693,2013-07-21 12:52:38,1374419663620000042,B
20000042,41.141196,-8.614008,2013-07-21 12:52:53,1374419663620000042,B
20000042,41.140908,-8.615043,2013-07-21 12:53:08,1374419663620000042,B
20000042,41.140809,-8.615223,2013-07-21 12:53:23,1374419663620000042,B
20000042,41.140755,-8.61534,2013-07-21 12:53:38,1374419663620000042,B
20000042,41.140926,-8.614665,2013-07-21 12:53:53,1374419663620000042,B
20000042,41.141286,-8.613675,2013-07-21 12:54:08,1374419663620000042,B
20000042,41.14134,-8.613567,2013-07-21 12:54:23,1374419663620000042,B
20000042,41.140836,-8.610219,2013-07-21 12:54:38,1374419663620000042,B
20000042,41.140836,-8.610228,2013-07-21 12:54:53,1374419663620000042,B
20000042,41.140872,-8.610192,2013-07-21 12:55:08,1374419663620000042,B
20000042,41.14089,-8.610138,2013-07-21 12:55:23,1374419663620000042,B
20000042,41.140791,-8.609499,2013-07-21 12:55:38,1374419663620000042,B
20000042,41.141079,-8.608347,2013-07-21 12:55:53,1374419663620000042,B
20000042,41.141295,-8.607501,2013-07-21 12:56:08,1374419663620000042,B
20000042,41.14134,-8.607537,2013-07-21 12:56:23,1374419663620000042,B
20000042,41.141277,-8.60769,2013-07-21 12:56:38,1374419663620000042,B
20000042,41.141223,-8.608005,2013-07-21 12:56:53,1374419663620000042,B
20000042,41.141169,-8.608203,2013-07-21 12:57:08,1374419663620000042,B
20000042,41.141169,-8.608239,2013-07-21 12:57:23,1374419663620000042,B
20000042,41.141169,-8.608239,2013-07-21 12:57:38,1374419663620000042,B
20000042,41.141061,-8.608635,2013-07-21 12:57:53,1374419663620000042,B
20000042,41.140944,-8.609085,2013-07-21 12:58:08,1374419663620000042,B
20000042,41.140917,-8.609202,2013-07-21 12:58:23,1374419663620000042,B
20000042,41.140908,-8.609202,2013-07-21 12:58:38,1374419663620000042,B
20000042,41.141025,-8.61021,2013-07-21 12:58:53,1374419663620000042,B
20000042,41.141655,-8.613126,2013-07-21 12:59:08,1374419663620000042,B
20000042,41.141331,-8.614017,2013-07-21 12:59:23,1374419663620000042,B
20000042,41.141016,-8.614953,2013-07-21 12:59:38,1374419663620000042,B
20000042,41.140872,-8.615124,2013-07-21 12:59:53,1374419663620000042,B
20000042,41.140656,-8.615691,2013-07-21 13:00:08,1374419663620000042,B
20000042,41.140485,-8.616204,2013-07-21 13:00:23,1374419663620000042,B
20000042,41.140845,-8.617338,2013-07-21 13:00:38,1374419663620000042,B
20000042,41.141475,-8.618715,2013-07-21 13:00:53,1374419663620000042,B
20000042,41.142411,-8.62011,2013-07-21 13:01:08,1374419663620000042,B
20000042,41.143392,-8.621253,2013-07-21 13:01:23,1374419663620000042,B
20000042,41.144022,-8.622765,2013-07-21 13:01:38,1374419663620000042,B
20000042,41.144652,-8.624673,2013-07-21 13:01:53,1374419663620000042,B
20000042,41.144805,-8.626662,2013-07-21 13:02:08,1374419663620000042,B
20000042,41.144814,-8.628723,2013-07-21 13:02:23,1374419663620000042,B
20000042,41.145345,-8.630343,2013-07-21 13:02:38,1374419663620000042,B
20000042,41.146029,-8.631333,2013-07-21 13:02:53,1374419663620000042,B
20000042,41.14602,-8.631324,2013-07-21 13:03:08,1374419663620000042,B
20000042,41.14602,-8.631315,2013-07-21 13:03:23,1374419663620000042,B
20000042,41.146398,-8.63181,2013-07-21 13:03:38,1374419663620000042,B
20000042,41.147217,-8.63262,2013-07-21 13:03:53,1374419663620000042,B
20000042,41.148216,-8.63172,2013-07-21 13:04:08,1374419663620000042,B
20000042,41.149773,-8.63055,2013-07-21 13:04:23,1374419663620000042,B
20000042,41.151231,-8.629227,2013-07-21 13:04:38,1374419663620000042,B
20000042,41.15115,-8.629146,2013-07-21 13:04:53,1374419663620000042,B
20000042,41.151231,-8.629047,2013-07-21 13:05:08,1374419663620000042,B
20000042,41.152203,-8.628759,2013-07-21 13:05:23,1374419663620000042,B
20000042,41.152293,-8.628705,2013-07-21 13:05:38,1374419663620000042,B
20000042,41.152743,-8.628705,2013-07-21 13:05:53,1374419663620000042,B
20000042,41.154327,-8.628768,2013-07-21 13:06:08,1374419663620000042,B
20000042,41.154939,-8.628768,2013-07-21 13:06:23,1374419663620000042,B
20000042,41.155614,-8.627949,2013-07-21 13:06:38,1374419663620000042,B
20000042,41.155677,-8.62767,2013-07-21 13:06:53,1374419663620000042,B
20000042,41.156532,-8.628111,2013-07-21 13:07:08,1374419663620000042,B
20000042,41.156847,-8.628273,2013-07-21 13:07:23,1374419663620000042,B
20000042,41.156892,-8.628246,2013-07-21 13:07:38,1374419663620000042,B
20000042,41.157027,-8.62839,2013-07-21 13:07:53,1374419663620000042,B
20000042,41.157693,-8.628012,2013-07-21 13:08:08,1374419663620000042,B
20000042,41.157891,-8.627976,2013-07-21 13:08:23,1374419663620000042,B
20000042,41.158584,-8.628705,2013-07-21 13:08:38,1374419663620000042,B
20000042,41.158764,-8.62947,2013-07-21 13:08:53,1374419663620000042,B
20000042,41.158656,-8.629785,2013-07-21 13:09:08,1374419663620000042,B
20000042,41.158053,-8.630352,2013-07-21 13:09:23,1374419663620000042,B
20000042,41.157405,-8.630298,2013-07-21 13:09:38,1374419663620000042,B
20000042,41.156955,-8.631117,2013-07-21 13:09:53,1374419663620000042,B
20000042,41.157306,-8.632053,2013-07-21 13:10:08,1374419663620000042,B
20000042,41.158125,-8.632899,2013-07-21 13:10:23,1374419663620000042,B
20000042,41.158701,-8.633979,2013-07-21 13:10:38,1374419663620000042,B
20000042,41.159025,-8.635464,2013-07-21 13:10:53,1374419663620000042,B
20000042,41.159007,-8.635518,2013-07-21 13:11:08,1374419663620000042,B
20000042,41.159322,-8.637246,2013-07-21 13:11:23,1374419663620000042,B
20000042,41.159763,-8.63946,2013-07-21 13:11:38,1374419663620000042,B
20000042,41.160105,-8.641161,2013-07-21 13:11:53,1374419663620000042,B
20000042,41.160393,-8.641566,2013-07-21 13:12:08,1374419663620000042,B
20000042,41.160933,-8.640999,2013-07-21 13:12:23,1374419663620000042,B
20000042,41.161905,-8.639973,2013-07-21 13:12:38,1374419663620000042,B
20000042,41.162697,-8.63901,2013-07-21 13:12:53,1374419663620000042,B
20000042,41.163498,-8.637822,2013-07-21 13:13:08,1374419663620000042,B
20000042,41.164029,-8.636895,2013-07-21 13:13:23,1374419663620000042,B
20000042,41.164083,-8.636769,2013-07-21 13:13:38,1374419663620000042,B
20000042,41.164119,-8.636706,2013-07-21 13:13:53,1374419663620000042,B
20000042,41.164155,-8.636661,2013-07-21 13:14:08,1374419663620000042,B
20000042,41.164164,-8.636625,2013-07-21 13:14:23,1374419663620000042,B
20000042,41.164596,-8.637489,2013-07-21 13:14:38,1374419663620000042,B
20000042,41.165316,-8.639901,2013-07-21 13:14:53,1374419663620000042,B
20000042,41.166972,-8.641872,2013-07-21 13:15:08,1374419663620000042,B
20000042,41.168745,-8.644014,2013-07-21 13:15:23,1374419663620000042,B
20000042,41.170725,-8.646489,2013-07-21 13:15:38,1374419663620000042,B
20000042,41.172678,-8.648775,2013-07-21 13:15:53,1374419663620000042,B
20000042,41.174586,-8.65107,2013-07-21 13:16:08,1374419663620000042,B
20000042,41.176413,-8.65314,2013-07-21 13:16:23,1374419663620000042,B
20000042,41.177817,-8.65485,2013-07-21 13:16:38,1374419663620000042,B
20000042,41.17815,-8.65485,2013-07-21 13:16:53,1374419663620000042,B
20000042,41.178744,-8.653257,2013-07-21 13:17:08,1374419663620000042,B
20000042,41.180121,-8.652663,2013-07-21 13:17:23,1374419663620000042,B
20000042,41.181732,-8.653041,2013-07-21 13:17:38,1374419663620000042,B
20000042,41.181957,-8.653095,2013-07-21 13:17:53,1374419663620000042,B
20000042,41.181849,-8.654328,2013-07-21 13:18:08,1374419663620000042,B
20000042,41.181228,-8.654328,2013-07-21 13:18:23,1374419663620000042,B
20000042,41.180904,-8.654256,2013-07-21 13:18:38,1374419663620000042,B
20000042,41.180931,-8.654265,2013-07-21 13:18:53,1374419663620000042,B
20000042,41.18094,-8.654274,2013-07-21 13:19:08,1374419663620000042,B
20000042,41.180931,-8.654283,2013-07-21 13:19:23,1374419663620000042,B
20000042,41.180922,-8.654292,2013-07-21 13:19:38,1374419663620000042,B
20000042,41.180922,-8.654292,2013-07-21 13:19:53,1374419663620000042,B
20000042,41.180922,-8.654283,2013-07-21 13:20:08,1374419663620000042,B
20000045,41.149404,-8.61111,2013-10-28 10:57:27,1382968647620000045,B
20000045,41.149404,-8.611137,2013-10-28 10:57:42,1382968647620000045,B
20000045,41.149422,-8.611155,2013-10-28 10:57:57,1382968647620000045,B
20000045,41.149422,-8.611173,2013-10-28 10:58:12,1382968647620000045,B
20000045,41.149422,-8.611164,2013-10-28 10:58:27,1382968647620000045,B
20000045,41.149278,-8.610822,2013-10-28 10:58:42,1382968647620000045,B
20000045,41.149233,-8.610696,2013-10-28 10:58:57,1382968647620000045,B
20000045,41.149224,-8.610696,2013-10-28 10:59:12,1382968647620000045,B
20000045,41.149224,-8.610696,2013-10-28 10:59:27,1382968647620000045,B
20000045,41.149206,-8.610642,2013-10-28 10:59:42,1382968647620000045,B
20000045,41.149809,-8.610201,2013-10-28 10:59:57,1382968647620000045,B
20000045,41.149881,-8.610192,2013-10-28 11:00:12,1382968647620000045,B
20000045,41.150646,-8.61012,2013-10-28 11:00:27,1382968647620000045,B
20000045,41.151465,-8.609463,2013-10-28 11:00:42,1382968647620000045,B
20000045,41.152941,-8.610003,2013-10-28 11:00:57,1382968647620000045,B
20000045,41.154624,-8.609454,2013-10-28 11:01:12,1382968647620000045,B
20000045,41.156136,-8.609274,2013-10-28 11:01:27,1382968647620000045,B
20000045,41.156892,-8.609319,2013-10-28 11:01:42,1382968647620000045,B
20000045,41.157819,-8.608986,2013-10-28 11:01:57,1382968647620000045,B
20000045,41.159484,-8.608167,2013-10-28 11:02:12,1382968647620000045,B
20000045,41.160186,-8.608527,2013-10-28 11:02:27,1382968647620000045,B
20000045,41.160402,-8.609454,2013-10-28 11:02:42,1382968647620000045,B
20000045,41.160438,-8.609463,2013-10-28 11:02:57,1382968647620000045,B
20000047,41.157369,-8.62821,2014-03-22 08:58:59,1395489539620000047,B
20000047,41.157342,-8.628219,2014-03-22 08:59:14,1395489539620000047,B
20000047,41.157603,-8.628093,2014-03-22 08:59:29,1395489539620000047,B
20000047,41.157783,-8.628021,2014-03-22 08:59:44,1395489539620000047,B
20000047,41.157936,-8.627967,2014-03-22 08:59:59,1395489539620000047,B
20000047,41.15862,-8.628354,2014-03-22 09:00:14,1395489539620000047,B
20000047,41.158899,-8.62938,2014-03-22 09:00:29,1395489539620000047,B
20000047,41.158773,-8.629812,2014-03-22 09:00:44,1395489539620000047,B
20000047,41.158287,-8.630766,2014-03-22 09:00:59,1395489539620000047,B
20000047,41.158602,-8.632737,2014-03-22 09:01:14,1395489539620000047,B
20000047,41.15898,-8.635014,2014-03-22 09:01:29,1395489539620000047,B
20000047,41.15916,-8.636274,2014-03-22 09:01:44,1395489539620000047,B
20000047,41.159475,-8.638083,2014-03-22 09:01:59,1395489539620000047,B
20000047,41.159745,-8.639955,2014-03-22 09:02:14,1395489539620000047,B
20000047,41.159817,-8.640261,2014-03-22 09:02:29,1395489539620000047,B
20000047,41.159817,-8.640234,2014-03-22 09:02:44,1395489539620000047,B
20000047,41.159439,-8.640738,2014-03-22 09:02:59,1395489539620000047,B
20000047,41.157936,-8.641188,2014-03-22 09:03:14,1395489539620000047,B
20000047,41.156784,-8.641566,2014-03-22 09:03:29,1395489539620000047,B
20000047,41.156784,-8.641557,2014-03-22 09:03:44,1395489539620000047,B
20000047,41.156793,-8.641575,2014-03-22 09:03:59,1395489539620000047,B
20000049,41.172687,-8.612244,2014-04-16 11:28:10,1397658490620000049,B
20000049,41.172696,-8.612325,2014-04-16 11:28:25,1397658490620000049,B
20000049,41.172723,-8.61255,2014-04-16 11:28:40,1397658490620000049,B
20000049,41.173272,-8.612964,2014-04-16 11:28:55,1397658490620000049,B
20000049,41.173947,-8.613279,2014-04-16 11:29:10,1397658490620000049,B
20000049,41.174181,-8.611992,2014-04-16 11:29:25,1397658490620000049,B
20000049,41.173884,-8.609328,2014-04-16 11:29:40,1397658490620000049,B
20000049,41.172255,-8.606637,2014-04-16 11:29:55,1397658490620000049,B
20000049,41.171355,-8.603226,2014-04-16 11:30:10,1397658490620000049,B
20000049,41.171175,-8.599365,2014-04-16 11:30:25,1397658490620000049,B
20000049,41.171796,-8.595666,2014-04-16 11:30:40,1397658490620000049,B
20000049,41.170581,-8.593011,2014-04-16 11:30:55,1397658490620000049,B
20000049,41.168826,-8.590293,2014-04-16 11:31:10,1397658490620000049,B
20000049,41.167332,-8.587809,2014-04-16 11:31:25,1397658490620000049,B
20000049,41.166855,-8.588052,2014-04-16 11:31:40,1397658490620000049,B
20000049,41.168097,-8.587611,2014-04-16 11:31:55,1397658490620000049,B
20000049,41.168835,-8.586711,2014-04-16 11:32:10,1397658490620000049,B
20000049,41.168511,-8.584947,2014-04-16 11:32:25,1397658490620000049,B
20000049,41.168394,-8.583237,2014-04-16 11:32:40,1397658490620000049,B
20000049,41.168295,-8.582076,2014-04-16 11:32:55,1397658490620000049,B
20000049,41.167899,-8.581986,2014-04-16 11:33:10,1397658490620000049,B
20000049,41.167278,-8.582364,2014-04-16 11:33:25,1397658490620000049,B
20000049,41.166531,-8.582184,2014-04-16 11:33:40,1397658490620000049,B
20000049,41.166036,-8.581374,2014-04-16 11:33:55,1397658490620000049,B
20000049,41.166018,-8.581347,2014-04-16 11:34:10,1397658490620000049,B
20000050,41.156847,-8.574696,2013-09-30 16:49:42,1380570582620000050,A
20000050,41.156919,-8.575389,2013-09-30 16:49:57,1380570582620000050,A
20000050,41.157063,-8.57682,2013-09-30 16:50:12,1380570582620000050,A
20000050,41.157387,-8.578089,2013-09-30 16:50:27,1380570582620000050,A
20000050,41.158242,-8.578602,2013-09-30 16:50:42,1380570582620000050,A
20000050,41.159583,-8.578494,2013-09-30 16:50:57,1380570582620000050,A
20000050,41.160222,-8.578692,2013-09-30 16:51:12,1380570582620000050,A
20000050,41.159358,-8.580438,2013-09-30 16:51:27,1380570582620000050,A
20000050,41.158845,-8.582085,2013-09-30 16:51:42,1380570582620000050,A
20000050,41.15925,-8.582787,2013-09-30 16:51:57,1380570582620000050,A
20000050,41.160663,-8.582211,2013-09-30 16:52:12,1380570582620000050,A
20000050,41.162355,-8.582121,2013-09-30 16:52:27,1380570582620000050,A
20000050,41.163381,-8.582733,2013-09-30 16:52:42,1380570582620000050,A
20000050,41.163282,-8.581464,2013-09-30 16:52:57,1380570582620000050,A
20000050,41.164542,-8.581599,2013-09-30 16:53:12,1380570582620000050,A
20000050,41.1651,-8.582166,2013-09-30 16:53:27,1380570582620000050,A
20000050,41.166585,-8.584119,2013-09-30 16:53:42,1380570582620000050,A
20000050,41.167566,-8.587863,2013-09-30 16:53:57,1380570582620000050,A
20000050,41.169294,-8.590779,2013-09-30 16:54:12,1380570582620000050,A
20000050,41.169933,-8.591778,2013-09-30 16:54:27,1380570582620000050,A
20000050,41.170905,-8.593191,2013-09-30 16:54:42,1380570582620000050,A
20000050,41.171202,-8.593659,2013-09-30 16:54:57,1380570582620000050,A
20000050,41.171526,-8.594235,2013-09-30 16:55:12,1380570582620000050,A
20000050,41.171823,-8.594973,2013-09-30 16:55:27,1380570582620000050,A
20000050,41.171922,-8.596017,2013-09-30 16:55:42,1380570582620000050,A
20000050,41.171625,-8.597817,2013-09-30 16:55:57,1380570582620000050,A
20000050,41.171274,-8.601498,2013-09-30 16:56:12,1380570582620000050,A
20000050,41.171985,-8.605926,2013-09-30 16:56:27,1380570582620000050,A
20000050,41.174163,-8.609778,2013-09-30 16:56:42,1380570582620000050,A
20000050,41.174451,-8.614233,2013-09-30 16:56:57,1380570582620000050,A
20000050,41.173794,-8.619102,2013-09-30 16:57:12,1380570582620000050,A
20000050,41.173335,-8.623656,2013-09-30 16:57:27,1380570582620000050,A
20000050,41.172795,-8.628408,2013-09-30 16:57:42,1380570582620000050,A
20000050,41.171778,-8.633196,2013-09-30 16:57:57,1380570582620000050,A
20000050,41.170446,-8.637633,2013-09-30 16:58:12,1380570582620000050,A
20000050,41.167836,-8.641305,2013-09-30 16:58:27,1380570582620000050,A
20000050,41.165604,-8.644842,2013-09-30 16:58:42,1380570582620000050,A
20000050,41.163822,-8.648478,2013-09-30 16:58:57,1380570582620000050,A
20000050,41.161068,-8.649414,2013-09-30 16:59:12,1380570582620000050,A
20000050,41.159268,-8.649351,2013-09-30 16:59:27,1380570582620000050,A
20000050,41.157621,-8.649198,2013-09-30 16:59:42,1380570582620000050,A
20000050,41.157405,-8.650404,2013-09-30 16:59:57,1380570582620000050,A
20000050,41.158026,-8.651061,2013-09-30 17:00:12,1380570582620000050,A
20000050,41.157603,-8.652096,2013-09-30 17:00:27,1380570582620000050,A
20000050,41.15691,-8.652987,2013-09-30 17:00:42,1380570582620000050,A
20000050,41.15583,-8.652789,2013-09-30 17:00:57,1380570582620000050,A
20000050,41.155677,-8.654247,2013-09-30 17:01:12,1380570582620000050,A
20000050,41.155434,-8.655615,2013-09-30 17:01:27,1380570582620000050,A
20000050,41.154327,-8.655858,2013-09-30 17:01:42,1380570582620000050,A
20000050,41.140458,-8.61309,2013-10-08 03:38:28,1381214308620000050,A
20000050,41.140458,-8.613081,2013-10-08 03:38:43,1381214308620000050,A
20000050,41.140458,-8.613072,2013-10-08 03:38:58,1381214308620000050,A
20000050,41.140458,-8.613063,2013-10-08 03:39:13,1381214308620000050,A
20000050,41.140449,-8.613072,2013-10-08 03:39:28,1381214308620000050,A
20000050,41.14044,-8.613072,2013-10-08 03:39:43,1381214308620000050,A
20000050,41.140449,-8.613072,2013-10-08 03:39:58,1381214308620000050,A
20000050,41.14044,-8.613081,2013-10-08 03:40:13,1381214308620000050,A
20000050,41.14044,-8.613099,2013-10-08 03:40:28,1381214308620000050,A
20000050,41.14044,-8.613099,2013-10-08 03:40:43,1381214308620000050,A
20000050,41.14044,-8.613099,2013-10-08 03:40:58,1381214308620000050,A
20000050,41.140449,-8.61309,2013-10-08 03:41:13,1381214308620000050,A
20000050,41.140458,-8.61309,2013-10-08 03:41:28,1381214308620000050,A
20000050,41.140467,-8.613072,2013-10-08 03:41:43,1381214308620000050,A
20000050,41.140467,-8.613063,2013-10-08 03:41:58,1381214308620000050,A
20000050,41.140467,-8.613072,2013-10-08 03:42:13,1381214308620000050,A
20000050,41.140467,-8.613081,2013-10-08 03:42:28,1381214308620000050,A
20000050,41.140467,-8.61309,2013-10-08 03:42:43,1381214308620000050,A
20000050,41.140449,-8.61309,2013-10-08 03:42:58,1381214308620000050,A
20000050,41.140458,-8.61309,2013-10-08 03:43:13,1381214308620000050,A
20000050,41.140449,-8.61309,2013-10-08 03:43:28,1381214308620000050,A
20000050,41.14044,-8.61309,2013-10-08 03:43:43,1381214308620000050,A
20000050,41.140431,-8.61309,2013-10-08 03:43:58,1381214308620000050,A
20000050,41.140431,-8.61309,2013-10-08 03:44:13,1381214308620000050,A
20000050,41.14044,-8.61309,2013-10-08 03:44:28,1381214308620000050,A
20000050,41.14044,-8.61309,2013-10-08 03:44:43,1381214308620000050,A
20000050,41.14044,-8.613099,2013-10-08 03:44:58,1381214308620000050,A
20000050,41.140458,-8.613099,2013-10-08 03:45:13,1381214308620000050,A
20000050,41.140458,-8.61309,2013-10-08 03:45:28,1381214308620000050,A
20000050,41.140458,-8.613099,2013-10-08 03:45:43,1381214308620000050,A
20000050,41.140458,-8.613117,2013-10-08 03:45:58,1381214308620000050,A
20000050,41.140449,-8.613117,2013-10-08 03:46:13,1381214308620000050,A
20000050,41.140323,-8.613513,2013-10-08 03:46:28,1381214308620000050,A
20000050,41.140323,-8.614485,2013-10-08 03:46:43,1381214308620000050,A
20000050,41.140224,-8.615097,2013-10-08 03:46:58,1381214308620000050,A
20000050,41.140449,-8.616087,2013-10-08 03:47:13,1381214308620000050,A
20000050,41.140782,-8.615322,2013-10-08 03:47:28,1381214308620000050,A
